shape_id,begin,end,stop_id,stop_name,stop_lat,stop_lon,distAlongR,parent_route
10th-ASTH-CSLA,1,427,20200814260,10thAv_AerotropolisSouth_b,-33.93448283,150.74096519999998,47.945026399999996,10th-ASTH-CSLA
10th-ASTH-CSLA,1,427,20200814198,Rossmore-SW-WE,-33.92576573,150.7691628,3804.0891869999996,10th-ASTH-CSLA
10th-ASTH-CSLA,1,427,20200814202,Rossmore-SE-WE,-33.92903499,150.78489130000003,5446.924075,10th-ASTH-CSLA
10th-ASTH-CSLA,1,427,20200814210,Austral-SW-WE,-33.93912283,150.7971876,7647.130829000001,10th-ASTH-CSLA
10th-ASTH-CSLA,1,427,20200814214,Austral-SE-WE,-33.93304835,150.8118293,10067.40745,10th-ASTH-CSLA
10th-ASTH-CSLA,1,427,20200814262,10thAv_WestHoxton_b,-33.93422593,150.8353623,12843.47618,10th-ASTH-CSLA
10th-ASTH-CSLA,1,427,20200814264,10thAv_CarnesHill_b,-33.93596396,150.84553530000002,14018.127209999999,10th-ASTH-CSLA
10th-ASTH-CSLA,1,427,20200814276,10thAv_PrestonsIndustrial_b,-33.94098811,150.8582142,15398.4143,10th-ASTH-CSLA
10th-ASTH-CSLA,1,427,20200814266,10thAv_Prestons_b,-33.94224109,150.8676134,16278.431209999999,10th-ASTH-CSLA
10th-ASTH-CSLA,1,427,20200814274,10thAv_NexusIndustryPark_b,-33.94418223,150.8818029,17614.71851,10th-ASTH-CSLA
10th-ASTH-CSLA,1,427,20200814268,10thAv_Lurnea_b,-33.94551763,150.891427,18541.63567,10th-ASTH-CSLA
10th-ASTH-CSLA,1,427,20200814272,10thAv_CasulaMall_b,-33.94691283,150.9003706,19391.08762,10th-ASTH-CSLA
10th-ASTH-CSLA,1,427,20200814269,10thAv_CasulaStation_a,-33.9500156,150.91139219999997,21041.31814,10th-ASTH-CSLA
10th-CSLA-ASTH,1,452,20200814270,10thAv_CasulaStation_b,-33.95004272,150.9114066,15.59479527,10th-CSLA-ASTH
10th-CSLA-ASTH,1,452,20200814271,10thAv_CasulaMall_a,-33.94694684,150.9003094,1698.143954,10th-CSLA-ASTH
10th-CSLA-ASTH,1,452,20200814267,10thAv_Lurnea_a,-33.94553124,150.89126869999998,2559.691639,10th-CSLA-ASTH
10th-CSLA-ASTH,1,452,20200814273,10thAv_NexusIndustryPark_a,-33.94422559,150.88173419999998,3475.8877079999997,10th-CSLA-ASTH
10th-CSLA-ASTH,1,452,20200814265,10thAv_Prestons_a,-33.9421996,150.8670715,4864.257865,10th-CSLA-ASTH
10th-CSLA-ASTH,1,452,20200814275,10thAv_PrestonsIndustrial_a,-33.94101184,150.85817350000002,5697.419064,10th-CSLA-ASTH
10th-CSLA-ASTH,1,452,20200814263,10thAv_CarnesHill_a,-33.93603132,150.8450449,7115.375982,10th-CSLA-ASTH
10th-CSLA-ASTH,1,452,20200814261,10thAv_WestHoxton_a,-33.93424806,150.83534440000003,8304.760425,10th-CSLA-ASTH
10th-CSLA-ASTH,1,452,20200814213,Austral-SE-EW,-33.93307771,150.811872,10851.98448,10th-CSLA-ASTH
10th-CSLA-ASTH,1,452,20200814209,Austral-SW-EW,-33.93916583,150.7972398,13271.16478,10th-CSLA-ASTH
10th-CSLA-ASTH,1,452,20200814201,Rossmore-SE-EW,-33.92908856,150.7849627,15469.6523,10th-CSLA-ASTH
10th-CSLA-ASTH,1,452,20200814197,Rossmore-SW-EW,-33.92580296,150.7690967,17125.16855,10th-CSLA-ASTH
10th-CSLA-ASTH,1,452,20200814259,10thAv_AerotropolisSouth_a,-33.93459147,150.7408746,20882.14321,10th-CSLA-ASTH
15th-AERO-LVPL,1,318,20200814257,AerotropolisStation_a,-33.92049719,150.73677450000002,22.03212261,15th-AERO-LVPL
15th-AERO-LVPL,1,318,20200814256,15thAv_Bringelly_b,-33.91018533,150.7459844,1939.6769219999999,15th-AERO-LVPL
15th-AERO-LVPL,1,318,20200814193,Rossmore-NW-WE,-33.91237445,150.77140769999997,4390.0425399999995,15th-AERO-LVPL
15th-AERO-LVPL,1,318,20200814206,Rossmore-NE-WE,-33.91481185,150.7859043,5788.755433,15th-AERO-LVPL
15th-AERO-LVPL,1,318,20200814221,Austral-NW-WE,-33.91795364,150.8089158,7945.409838,15th-AERO-LVPL
15th-AERO-LVPL,1,318,20200814218,Austral-NE-WE,-33.91877493,150.8147785,8495.205055,15th-AERO-LVPL
15th-AERO-LVPL,1,318,20200814254,15thAv_MiddletonGrange_b,-33.92220673,150.8396429,10825.97836,15th-AERO-LVPL
15th-AERO-LVPL,1,318,20200814252,15thAv_HoxtonPark_b,-33.92637451,150.8607375,12947.62903,15th-AERO-LVPL
15th-AERO-LVPL,1,318,20200814249,15thAv_MillerTway_a,-33.926964700000006,150.87097450000002,13911.257730000001,15th-AERO-LVPL
15th-AERO-LVPL,1,318,20200814247,15thAv_AshTway_a,-33.92753548,150.88323359999998,15056.9399,15th-AERO-LVPL
15th-AERO-LVPL,1,318,20200814245,15thAv_MaxwellsTway_a,-33.92633517,150.8992313,16548.19558,15th-AERO-LVPL
15th-AERO-LVPL,1,318,20200814243,15thAv_BrickmakersTway_a,-33.92784302,150.91032019999997,17587.47036,15th-AERO-LVPL
15th-AERO-LVPL,1,318,20200814242,15thAv_LiverpoolStation_b,-33.923103000000005,150.9268322,19438.632980000002,15th-AERO-LVPL
15th-LVPL-AERO,1,339,20200814241,15thAv_LiverpoolStation_a,-33.92295892,150.9266524,20.87140608,15th-LVPL-AERO
15th-LVPL-AERO,1,339,20200814244,15thAv-BrickmakersTway_b,-33.9280105,150.9102682,1927.665536,15th-LVPL-AERO
15th-LVPL-AERO,1,339,20200814246,15thAv_MaxwellsTway_b,-33.92658085,150.8983681,3042.120458,15th-LVPL-AERO
15th-LVPL-AERO,1,339,20200814248,15thAv_AshTway_b,-33.92784671,150.8820715,4562.523131,15th-LVPL-AERO
15th-LVPL-AERO,1,339,20200814250,15thAv_MillerTway_b,-33.92730335,150.8713841,5559.34222,15th-LVPL-AERO
15th-LVPL-AERO,1,339,20200814251,15thAv_HoxtonPark_a,-33.92667545,150.8581175,6808.2194930000005,15th-LVPL-AERO
15th-LVPL-AERO,1,339,20200814253,15thAv_MiddletonGrange_a,-33.92224766,150.8396293,8696.11355,15th-LVPL-AERO
15th-LVPL-AERO,1,339,20200814217,Austral-NE-EW,-33.91877945,150.81478069999997,11026.08869,15th-LVPL-AERO
15th-LVPL-AERO,1,339,20200814222,Austral-NW-EW,-33.91796598,150.80892619999997,11574.998090000001,15th-LVPL-AERO
15th-LVPL-AERO,1,339,20200814205,Rossmore-NE-EW,-33.91481431,150.78590400000002,13732.80969,15th-LVPL-AERO
15th-LVPL-AERO,1,339,20200814194,Rossmore-NW-EW,-33.91240923,150.77134980000002,15136.29481,15th-LVPL-AERO
15th-LVPL-AERO,1,339,20200814255,15thAv_Bringelly_a,-33.91019163,150.745996,17582.42178,15th-LVPL-AERO
15th-LVPL-AERO,1,339,20200814258,AerotropolisStation_b,-33.92042120000001,150.73688090000002,19489.63114,15th-LVPL-AERO
20th-AERO-LVPL,1,321,20200814257,AerotropolisStation_a,-33.92049719,150.73677450000002,22.03211363,20th-AERO-LVPL
20th-AERO-LVPL,1,321,20200814256,15thAv_Bringelly_b,-33.91018533,150.7459844,1939.6769219999999,20th-AERO-LVPL
20th-AERO-LVPL,1,321,20200814278,20thAv_ETway_Interchange_b,-33.89858536,150.7589481,4394.12195,20th-AERO-LVPL
20th-AERO-LVPL,1,321,20200814226,KempsCreek-SW-WE,-33.90099186,150.77695690000002,6085.402829,20th-AERO-LVPL
20th-AERO-LVPL,1,321,20200814230,KempsCreek-SE-WE,-33.90211413,150.78822580000002,7143.154481999999,20th-AERO-LVPL
20th-AERO-LVPL,1,321,20200814221,Austral-NW-WE,-33.91795364,150.8089158,10600.581040000001,20th-AERO-LVPL
20th-AERO-LVPL,1,321,20200814218,Austral-NE-WE,-33.91877493,150.8147785,11150.39041,20th-AERO-LVPL
20th-AERO-LVPL,1,321,20200814254,15thAv_MiddletonGrange_b,-33.92220673,150.8396429,13481.16474,20th-AERO-LVPL
20th-AERO-LVPL,1,321,20200814252,15thAv_HoxtonPark_b,-33.92637451,150.8607375,15602.815419999999,20th-AERO-LVPL
20th-AERO-LVPL,1,321,20200814249,15thAv_MillerTway_a,-33.926964700000006,150.87097450000002,16566.44412,20th-AERO-LVPL
20th-AERO-LVPL,1,321,20200814247,15thAv_AshTway_a,-33.92753548,150.88323359999998,17712.12628,20th-AERO-LVPL
20th-AERO-LVPL,1,321,20200814245,15thAv_MaxwellsTway_a,-33.92633517,150.8992313,19203.38196,20th-AERO-LVPL
20th-AERO-LVPL,1,321,20200814243,15thAv_BrickmakersTway_a,-33.92784302,150.91032019999997,20242.65675,20th-AERO-LVPL
20th-AERO-LVPL,1,321,20200814242,15thAv_LiverpoolStation_b,-33.923103000000005,150.9268322,22093.819369999997,20th-AERO-LVPL
20th-LVPL-AERO,1,327,20200814241,15thAv_LiverpoolStation_a,-33.92295892,150.9266524,20.87140608,20th-LVPL-AERO
20th-LVPL-AERO,1,327,20200814244,15thAv-BrickmakersTway_b,-33.9280105,150.9102682,1927.665536,20th-LVPL-AERO
20th-LVPL-AERO,1,327,20200814246,15thAv_MaxwellsTway_b,-33.92658085,150.8983681,3042.120458,20th-LVPL-AERO
20th-LVPL-AERO,1,327,20200814248,15thAv_AshTway_b,-33.92784671,150.8820715,4562.523131,20th-LVPL-AERO
20th-LVPL-AERO,1,327,20200814250,15thAv_MillerTway_b,-33.92730335,150.8713841,5559.34222,20th-LVPL-AERO
20th-LVPL-AERO,1,327,20200814251,15thAv_HoxtonPark_a,-33.92667545,150.8581175,6808.2194930000005,20th-LVPL-AERO
20th-LVPL-AERO,1,327,20200814253,15thAv_MiddletonGrange_a,-33.92224766,150.8396293,8696.11355,20th-LVPL-AERO
20th-LVPL-AERO,1,327,20200814217,Austral-NE-EW,-33.91877945,150.81478069999997,11026.08885,20th-LVPL-AERO
20th-LVPL-AERO,1,327,20200814222,Austral-NW-EW,-33.91796598,150.80892619999997,11574.99935,20th-LVPL-AERO
20th-LVPL-AERO,1,327,20200814229,KempsCreek-SE-EW,-33.90214498,150.7882644,15029.577330000002,20th-LVPL-AERO
20th-LVPL-AERO,1,327,20200814225,KempsCreek-SW-EW,-33.90099913,150.7769497,16091.551980000002,20th-LVPL-AERO
20th-LVPL-AERO,1,327,20200814277,20thAv_ETway_Interchange_a,-33.89859899,150.7589481,17782.412940000002,20th-LVPL-AERO
20th-LVPL-AERO,1,327,20200814255,15thAv_Bringelly_a,-33.91019163,150.745996,20237.58977,20th-LVPL-AERO
20th-LVPL-AERO,1,327,20200814258,AerotropolisStation_b,-33.92042120000001,150.73688090000002,22144.79913,20th-LVPL-AERO
25th-BPRK-CBMT,1,325,20200814280,BusinessParkStation_b,-33.88336706,150.7384856,247.88203140000002,25th-BPRK-CBMT
25th-BPRK-CBMT,1,325,20200814282,25thAv_ETway_Interchange_b,-33.88642859,150.7604154,2501.766564,25th-BPRK-CBMT
25th-BPRK-CBMT,1,325,20200814237,KempsCreek-NW-EW,-33.88979905,150.7789893,4617.870054999999,25th-BPRK-CBMT
25th-BPRK-CBMT,1,325,20200814234,KempsCreek-NE-WE,-33.8898669,150.7908608,5923.591892,25th-BPRK-CBMT
25th-BPRK-CBMT,1,325,20200814327,DTway_ElizabethDrive_a,-33.88097491,150.7926725,6939.416161,25th-BPRK-CBMT
25th-BPRK-CBMT,1,325,20200814284,ETway_MamreRoad_b,-33.88046288,150.809186,8518.150447,25th-BPRK-CBMT
25th-BPRK-CBMT,1,325,20200814302,ETway_CecilRoad_b,-33.87467622,150.8388989,11522.7129,25th-BPRK-CBMT
25th-BPRK-CBMT,1,325,20200814299,ETway_CecilHills_b,-33.88352747,150.857888,13644.746630000001,25th-BPRK-CBMT
25th-BPRK-CBMT,1,325,20200814298,ETway_BonnyriggHeights_b,-33.88536386,150.86988169999998,14805.747440000001,25th-BPRK-CBMT
25th-BPRK-CBMT,1,325,20200814286,ETway_LPTway_b,-33.88942837,150.8831937,16137.055980000001,25th-BPRK-CBMT
25th-BPRK-CBMT,1,325,20200814290,ETway_Bonnyrigg_b,-33.89325479,150.8916649,17048.10296,25th-BPRK-CBMT
25th-BPRK-CBMT,1,325,20200814288,ETway_MountPritchard_b,-33.89480678,150.9032201,18130.7745,25th-BPRK-CBMT
25th-BPRK-CBMT,1,325,20200814296,ETway_TownviewRoad_b,-33.89694046,150.9126904,19056.81108,25th-BPRK-CBMT
25th-BPRK-CBMT,1,325,20200814294,ETway_CabramattaWest_b,-33.89926278,150.92183400000002,19970.331319999998,25th-BPRK-CBMT
25th-BPRK-CBMT,1,325,20200814292,ETway_Cabramatta_b,-33.89519865,150.9384586,21619.67398,25th-BPRK-CBMT
25th-CBMT-BPRK,1,338,20200814291,ETWay_Cabramatta_a,-33.8951539,150.9385034,23.68100208,25th-CBMT-BPRK
25th-CBMT-BPRK,1,338,20200814293,ETway_CabramattaWest_a,-33.89933379,150.9218006,1785.4067559999999,25th-CBMT-BPRK
25th-CBMT-BPRK,1,338,20200814295,ETway_TownviewRoad_a,-33.89694911,150.912653,2702.576845,25th-CBMT-BPRK
25th-CBMT-BPRK,1,338,20200814287,ETway_MountPritchard_a,-33.89485316,150.90313569999998,3633.362964,25th-CBMT-BPRK
25th-CBMT-BPRK,1,338,20200814289,ETway_Bonnyrigg_a,-33.89327506,150.89162439999998,4712.555201,25th-CBMT-BPRK
25th-CBMT-BPRK,1,338,20200814285,ETway_LPTway_a,-33.88943468,150.8831053,5646.838455,25th-CBMT-BPRK
25th-CBMT-BPRK,1,338,20200814297,ETway_BonnyriggHeights_a,-33.88544686,150.8696643,6985.751209,25th-CBMT-BPRK
25th-CBMT-BPRK,1,338,20200814300,ETway_CecilHills_a,-33.88372728,150.8574727,8164.77659,25th-CBMT-BPRK
25th-CBMT-BPRK,1,338,20200814301,ETway_CecilRoad_a,-33.87475658,150.8387649,10271.11162,25th-CBMT-BPRK
25th-CBMT-BPRK,1,338,20200814283,ETway_MamreRoad_a,-33.88060189,150.8090608,13277.17109,25th-CBMT-BPRK
25th-CBMT-BPRK,1,338,20200814328,DTway_ElizabethDrive_b,-33.88095915,150.79269219999998,14836.753980000001,25th-CBMT-BPRK
25th-CBMT-BPRK,1,338,20200814233,KempsCreek-NE-EW,-33.88987773,150.7908531,15855.11451,25th-CBMT-BPRK
25th-CBMT-BPRK,1,338,20200814238,KempsCreek-NW-WE,-33.88978774,150.778978,17161.42351,25th-CBMT-BPRK
25th-CBMT-BPRK,1,338,20200814281,25thAv_ETway_Interchange_a,-33.88654472,150.76052099999998,19264.92038,25th-CBMT-BPRK
25th-CBMT-BPRK,1,338,20200814279,BusinessParkStation_a,-33.88343221,150.7384801,21534.91861,25th-CBMT-BPRK
AERO-MG,1,163,20200814257,AerotropolisStation_a,-33.92049719,150.73677450000002,22.03212261,AERO-MG
AERO-MG,1,163,20200814256,15thAv_Bringelly_b,-33.91018533,150.7459844,1939.6769219999999,AERO-MG
AERO-MG,1,163,20200814193,Rossmore-NW-WE,-33.91237445,150.77140769999997,4390.0425399999995,AERO-MG
AERO-MG,1,163,20200814206,Rossmore-NE-WE,-33.91481185,150.7859043,5788.755433,AERO-MG
AERO-MG,1,163,20200814221,Austral-NW-WE,-33.91795364,150.8089158,7945.409838,AERO-MG
AERO-MG,1,163,20200814218,Austral-NE-WE,-33.91877493,150.8147785,8495.205055,AERO-MG
AERO-MG,1,163,20200814254,15thAv_MiddletonGrange_b,-33.92220673,150.8396429,10825.9778,AERO-MG
AERO-MG,1,163,202008281,Bryant Av,-33.92035842,150.8403634,11069.3212,AERO-MG
AERO-MG,1,163,2020082612,Kelsey St,-33.91820909,150.8425681,11507.58412,AERO-MG
AERO-MG,1,163,2020082610,Swoffer Av near Reardon Av,-33.91835285,150.84470019999998,11720.115909999999,AERO-MG
