shape_id,begin,end,stop_id,stop_name,stop_lat,stop_lon,distAlongR,parent_route
10th-ASTH-CSLA,1,428,20200814260,10thAv_AerotropolisSouth_b,-33.9344828308,150.7409651684,47.945026401199996,10th-ASTH-CSLA
10th-ASTH-CSLA,1,428,20200814198,Rossmore-SW-WE,-33.9273948748,150.7693253628,3972.95316563,10th-ASTH-CSLA
10th-ASTH-CSLA,1,428,20200814202,Rossmore-SE-WE,-33.9291938808,150.7832049895,5271.8741565453,10th-ASTH-CSLA
10th-ASTH-CSLA,1,428,20200814210,Austral-SW-WE,-33.9312003247,150.7986711824,6720.249897427901,10th-ASTH-CSLA
10th-ASTH-CSLA,1,428,20200814214,Austral-SE-WE,-33.9330483468,150.8118292817,7954.2426853473,10th-ASTH-CSLA
10th-ASTH-CSLA,1,428,20200814262,10thAv_WestHoxton_b,-33.9342259287,150.83536232169996,10730.3114156702,10th-ASTH-CSLA
10th-ASTH-CSLA,1,428,20200814264,10thAv_CarnesHill_b,-33.9359639627,150.8455352592,11904.962442836899,10th-ASTH-CSLA
10th-ASTH-CSLA,1,428,20200814276,10thAv_PrestonsIndustrial_b,-33.9409881116,150.8582141752,13285.2495326779,10th-ASTH-CSLA
10th-ASTH-CSLA,1,428,20200814266,10thAv_Prestons_b,-33.9422410921,150.8676134086,14165.266443153701,10th-ASTH-CSLA
10th-ASTH-CSLA,1,428,20200814274,10thAv_NexusIndustryPark_b,-33.9441822285,150.881802886,15501.553741111698,10th-ASTH-CSLA
10th-ASTH-CSLA,1,428,20200814268,10thAv_Lurnea_b,-33.9455176307,150.89142699639999,16428.470898768202,10th-ASTH-CSLA
10th-ASTH-CSLA,1,428,20200814272,10thAv_CasulaMall_b,-33.946912830500004,150.9003706425,17277.9228502437,10th-ASTH-CSLA
10th-ASTH-CSLA,1,428,20200814269,10thAv_CasulaStation_a,-33.950015598200004,150.9113921744,18928.1533719884,10th-ASTH-CSLA
10th-CSLA-ASTH,1,453,20200814270,10thAv_CasulaStation_b,-33.9500427156,150.9114065805,15.594795266199998,10th-CSLA-ASTH
10th-CSLA-ASTH,1,453,20200814271,10thAv_CasulaMall_a,-33.9469468448,150.9003094168,1698.1439542439002,10th-CSLA-ASTH
10th-CSLA-ASTH,1,453,20200814267,10thAv_Lurnea_a,-33.9455312436,150.8912687464,2559.6916389713,10th-CSLA-ASTH
10th-CSLA-ASTH,1,453,20200814273,10thAv_NexusIndustryPark_a,-33.9442255875,150.8817342343,3475.8877079403997,10th-CSLA-ASTH
10th-CSLA-ASTH,1,453,20200814265,10thAv_Prestons_a,-33.9421996047,150.8670714794,4864.2578647734,10th-CSLA-ASTH
10th-CSLA-ASTH,1,453,20200814275,10thAv_PrestonsIndustrial_a,-33.9410118447,150.8581734898,5697.419064298,10th-CSLA-ASTH
10th-CSLA-ASTH,1,453,20200814263,10thAv_CarnesHill_a,-33.9360313244,150.845044866,7115.375982459001,10th-CSLA-ASTH
10th-CSLA-ASTH,1,453,20200814261,10thAv_WestHoxton_a,-33.9342480631,150.8353444034,8304.7604245079,10th-CSLA-ASTH
10th-CSLA-ASTH,1,453,20200814213,Austral-SE-EW,-33.933077706999995,150.8118719874,10851.9844768676,10th-CSLA-ASTH
10th-CSLA-ASTH,1,453,20200814209,Austral-SW-EW,-33.9312139131,150.7986664967,12090.5348183028,10th-CSLA-ASTH
10th-CSLA-ASTH,1,453,20200814201,Rossmore-SE-EW,-33.9292176587,150.783201185,13538.6932078394,10th-CSLA-ASTH
10th-CSLA-ASTH,1,453,20200814197,Rossmore-SW-EW,-33.9274198671,150.7693224226,14837.514166743898,10th-CSLA-ASTH
10th-CSLA-ASTH,1,453,20200814259,10thAv_AerotropolisSouth_a,-33.9345914675,150.74087463770002,18768.9754453795,10th-CSLA-ASTH
15th-AERO-LVPL,1,318,20200814257,AerotropolisStation_a,-33.9204971934,150.7367745059,22.032122614499997,15th-AERO-LVPL
15th-AERO-LVPL,1,318,20200814256,15thAv_Bringelly_b,-33.9101853275,150.7459844104,1939.6769220171,15th-AERO-LVPL
15th-AERO-LVPL,1,318,20200814193,Rossmore-NW-WE,-33.9128551262,150.7714064944,4406.2104967303,15th-AERO-LVPL
15th-AERO-LVPL,1,318,20200814206,Rossmore-NE-WE,-33.9148118476,150.78590426600002,5764.5518160096,15th-AERO-LVPL
15th-AERO-LVPL,1,318,20200814221,Austral-NW-WE,-33.9168907038,150.8012431864,7201.873260354,15th-AERO-LVPL
15th-AERO-LVPL,1,318,20200814218,Austral-NE-WE,-33.9187749343,150.81477849290002,8471.0062728578,15th-AERO-LVPL
15th-AERO-LVPL,1,318,20200814254,15thAv_MiddletonGrange_b,-33.922206732199996,150.83964293280002,10801.779576314399,15th-AERO-LVPL
15th-AERO-LVPL,1,318,20200814252,15thAv_HoxtonPark_b,-33.926374513,150.8607374752,12923.430252633701,15th-AERO-LVPL
15th-AERO-LVPL,1,318,20200814249,15thAv_MillerTway_a,-33.9269647039,150.87097446499996,13887.058949498101,15th-AERO-LVPL
15th-AERO-LVPL,1,318,20200814247,15thAv_AshTway_a,-33.9275354765,150.8832335975,15032.7411145843,15th-AERO-LVPL
15th-AERO-LVPL,1,318,20200814245,15thAv_MaxwellsTway_a,-33.9263351743,150.8992312574,16523.9967934823,15th-AERO-LVPL
15th-AERO-LVPL,1,318,20200814243,15thAv_BrickmakersTway_a,-33.9278430218,150.91032024700002,17563.2715798752,15th-AERO-LVPL
15th-AERO-LVPL,1,318,20200814242,15thAv_LiverpoolStation_b,-33.923102999,150.92683215989996,19414.434200723,15th-AERO-LVPL
15th-LVPL-AERO,1,339,20200814241,15thAv_LiverpoolStation_a,-33.9229589158,150.926652438,20.871406078299998,15th-LVPL-AERO
15th-LVPL-AERO,1,339,20200814244,15thAv-BrickmakersTway_b,-33.9280104982,150.9102681745,1927.6655359613,15th-LVPL-AERO
15th-LVPL-AERO,1,339,20200814246,15thAv_MaxwellsTway_b,-33.9265808476,150.898368081,3042.12045841,15th-LVPL-AERO
15th-LVPL-AERO,1,339,20200814248,15thAv_AshTway_b,-33.927846709899995,150.8820714551,4562.5231306009,15th-LVPL-AERO
15th-LVPL-AERO,1,339,20200814250,15thAv_MillerTway_b,-33.9273033547,150.8713840906,5559.3422203379005,15th-LVPL-AERO
15th-LVPL-AERO,1,339,20200814251,15thAv_HoxtonPark_a,-33.9266754507,150.8581175471,6808.219492958199,15th-LVPL-AERO
15th-LVPL-AERO,1,339,20200814253,15thAv_MiddletonGrange_a,-33.9222476604,150.8396292901,8696.1135498667,15th-LVPL-AERO
15th-LVPL-AERO,1,339,20200814217,Austral-NE-EW,-33.9187794474,150.81478074950002,11026.0886865815,15th-LVPL-AERO
15th-LVPL-AERO,1,339,20200814222,Austral-NW-EW,-33.9169063557,150.80124081489996,12295.4974891335,15th-LVPL-AERO
15th-LVPL-AERO,1,339,20200814205,Rossmore-NE-EW,-33.9148143064,150.78590399520002,13732.8096892956,15th-LVPL-AERO
15th-LVPL-AERO,1,339,20200814194,Rossmore-NW-EW,-33.9128621998,150.7714053563,15091.14843829,15th-LVPL-AERO
15th-LVPL-AERO,1,339,20200814255,15thAv_Bringelly_a,-33.9101916325,150.7459960408,17558.2181804158,15th-LVPL-AERO
15th-LVPL-AERO,1,339,20200814258,AerotropolisStation_b,-33.9204212028,150.7368808928,19465.427540237,15th-LVPL-AERO
20th-AERO-LVPL,1,323,20200814257,AerotropolisStation_a,-33.9204971934,150.7367745059,22.0321136281,20th-AERO-LVPL
20th-AERO-LVPL,1,323,20200814256,15thAv_Bringelly_b,-33.9101853275,150.7459844104,1939.6769220169,20th-AERO-LVPL
20th-AERO-LVPL,1,323,20200814278,20thAv_ETway_Interchange_b,-33.8985853558,150.7589480911,4394.1219497539005,20th-AERO-LVPL
20th-AERO-LVPL,1,323,20200814226,KempsCreek-SW-WE,-33.9001284106,150.7739631216,5795.245062360699,20th-AERO-LVPL
20th-AERO-LVPL,1,323,20200814230,KempsCreek-SE-WE,-33.9020838387,150.7884978785,7157.174864584101,20th-AERO-LVPL
20th-AERO-LVPL,1,323,20200814221,Austral-NW-WE,-33.9168907038,150.8012431864,9997.8928242216,20th-AERO-LVPL
20th-AERO-LVPL,1,323,20200814218,Austral-NE-WE,-33.9187749343,150.81477849290002,11267.0400490359,20th-AERO-LVPL
20th-AERO-LVPL,1,323,20200814254,15thAv_MiddletonGrange_b,-33.922206732199996,150.83964293280002,13597.8143815825,20th-AERO-LVPL
20th-AERO-LVPL,1,323,20200814252,15thAv_HoxtonPark_b,-33.926374513,150.8607374752,15719.4650579019,20th-AERO-LVPL
20th-AERO-LVPL,1,323,20200814249,15thAv_MillerTway_a,-33.9269647039,150.87097446499996,16683.0937547662,20th-AERO-LVPL
20th-AERO-LVPL,1,323,20200814247,15thAv_AshTway_a,-33.9275354765,150.8832335975,17828.7759198525,20th-AERO-LVPL
20th-AERO-LVPL,1,323,20200814245,15thAv_MaxwellsTway_a,-33.9263351743,150.8992312574,19320.0315987504,20th-AERO-LVPL
20th-AERO-LVPL,1,323,20200814243,15thAv_BrickmakersTway_a,-33.9278430218,150.91032024700002,20359.3063851434,20th-AERO-LVPL
20th-AERO-LVPL,1,323,20200814242,15thAv_LiverpoolStation_b,-33.923102999,150.92683215989996,22210.469005991097,20th-AERO-LVPL
20th-LVPL-AERO,1,329,20200814241,15thAv_LiverpoolStation_a,-33.9229589158,150.926652438,20.871406078299998,20th-LVPL-AERO
20th-LVPL-AERO,1,329,20200814244,15thAv-BrickmakersTway_b,-33.9280104982,150.9102681745,1927.6655359613,20th-LVPL-AERO
20th-LVPL-AERO,1,329,20200814246,15thAv_MaxwellsTway_b,-33.9265808476,150.898368081,3042.12045841,20th-LVPL-AERO
20th-LVPL-AERO,1,329,20200814248,15thAv_AshTway_b,-33.927846709899995,150.8820714551,4562.5231306009,20th-LVPL-AERO
20th-LVPL-AERO,1,329,20200814250,15thAv_MillerTway_b,-33.9273033547,150.8713840906,5559.3422203379005,20th-LVPL-AERO
20th-LVPL-AERO,1,329,20200814251,15thAv_HoxtonPark_a,-33.9266754507,150.8581175471,6808.219492958199,20th-LVPL-AERO
20th-LVPL-AERO,1,329,20200814253,15thAv_MiddletonGrange_a,-33.9222476604,150.8396292901,8696.1135498667,20th-LVPL-AERO
20th-LVPL-AERO,1,329,20200814217,Austral-NE-EW,-33.9187794474,150.81478074950002,11026.0888504026,20th-LVPL-AERO
20th-LVPL-AERO,1,329,20200814222,Austral-NW-EW,-33.9169063557,150.80124081489996,12295.4388167126,20th-LVPL-AERO
20th-LVPL-AERO,1,329,20200814229,KempsCreek-SE-EW,-33.9021045164,150.78849486299998,15136.153281229299,20th-LVPL-AERO
20th-LVPL-AERO,1,329,20200814225,KempsCreek-SW-EW,-33.900155647199995,150.7739607532,16497.8766918676,20th-LVPL-AERO
20th-LVPL-AERO,1,329,20200814277,20thAv_ETway_Interchange_a,-33.8985989882,150.7589480911,17899.0655648661,20th-LVPL-AERO
20th-LVPL-AERO,1,329,20200814255,15thAv_Bringelly_a,-33.9101916325,150.7459960408,20354.242399162802,20th-LVPL-AERO
20th-LVPL-AERO,1,329,20200814258,AerotropolisStation_b,-33.9204212028,150.7368808928,22261.4517512189,20th-LVPL-AERO
25th-BPRK-CBMT,1,325,20200814280,BusinessParkStation_b,-33.8833670638,150.738485555,247.8820314172,25th-BPRK-CBMT
25th-BPRK-CBMT,1,325,20200814282,25thAv_ETway_Interchange_b,-33.8864285919,150.7604154342,2501.7665643502,25th-BPRK-CBMT
25th-BPRK-CBMT,1,325,20200814238,KempsCreek-NW-WE,-33.8879571925,150.7769522291,4150.682856700801,25th-BPRK-CBMT
25th-BPRK-CBMT,1,325,20200814234,KempsCreek-NE-WE,-33.889866902,150.7908608198,5454.7694128796,25th-BPRK-CBMT
25th-BPRK-CBMT,1,325,20200814327,DTway_ElizabethDrive_a,-33.8809749106,150.79267254409996,6470.5936822451,25th-BPRK-CBMT
25th-BPRK-CBMT,1,325,20200814284,ETway_MamreRoad_b,-33.8804628803,150.8091859539,8049.3279679797,25th-BPRK-CBMT
25th-BPRK-CBMT,1,325,20200814302,ETway_CecilRoad_b,-33.8746762203,150.8388988509,11053.8904173429,25th-BPRK-CBMT
25th-BPRK-CBMT,1,325,20200814299,ETway_CecilHills_b,-33.8835274651,150.8578880411,13175.9241544042,25th-BPRK-CBMT
25th-BPRK-CBMT,1,325,20200814298,ETway_BonnyriggHeights_b,-33.8853638624,150.8698816733,14336.9249632237,25th-BPRK-CBMT
25th-BPRK-CBMT,1,325,20200814286,ETway_LPTway_b,-33.8894283686,150.8831936629,15668.233503733101,25th-BPRK-CBMT
25th-BPRK-CBMT,1,325,20200814290,ETway_Bonnyrigg_b,-33.8932547877,150.8916649466,16579.280485710802,25th-BPRK-CBMT
25th-BPRK-CBMT,1,325,20200814288,ETway_MountPritchard_b,-33.8948067793,150.9032200551,17661.9520239772,25th-BPRK-CBMT
25th-BPRK-CBMT,1,325,20200814296,ETway_TownviewRoad_b,-33.8969404578,150.9126904339,18587.9886048906,25th-BPRK-CBMT
25th-BPRK-CBMT,1,325,20200814294,ETway_CabramattaWest_b,-33.8992627794,150.9218340458,19501.508843491898,25th-BPRK-CBMT
25th-BPRK-CBMT,1,325,20200814292,ETway_Cabramatta_b,-33.8951986512,150.9384586324,21150.8515055981,25th-BPRK-CBMT
25th-CBMT-BPRK,1,339,20200814291,ETWay_Cabramatta_a,-33.8951539015,150.93850338200002,23.681002083000003,25th-CBMT-BPRK
25th-CBMT-BPRK,1,339,20200814293,ETway_CabramattaWest_a,-33.899333793400004,150.9218006275,1785.4067560757,25th-CBMT-BPRK
25th-CBMT-BPRK,1,339,20200814295,ETway_TownviewRoad_a,-33.8969491058,150.9126529596,2702.5768445283998,25th-CBMT-BPRK
25th-CBMT-BPRK,1,339,20200814287,ETway_MountPritchard_a,-33.89485316010001,150.9031357264,3633.3629640695003,25th-CBMT-BPRK
25th-CBMT-BPRK,1,339,20200814289,ETway_Bonnyrigg_a,-33.893275058,150.8916244061,4712.5552009564,25th-CBMT-BPRK
25th-CBMT-BPRK,1,339,20200814285,ETway_LPTway_a,-33.8894346824,150.88310527040002,5646.838455374101,25th-CBMT-BPRK
25th-CBMT-BPRK,1,339,20200814297,ETway_BonnyriggHeights_a,-33.8854468556,150.8696643103,6985.7512093795995,25th-CBMT-BPRK
25th-CBMT-BPRK,1,339,20200814300,ETway_CecilHills_a,-33.883727278,150.8574727438,8164.776590234201,25th-CBMT-BPRK
25th-CBMT-BPRK,1,339,20200814301,ETway_CecilRoad_a,-33.8747565834,150.8387649123,10271.1116156395,25th-CBMT-BPRK
25th-CBMT-BPRK,1,339,20200814283,ETway_MamreRoad_a,-33.880601892399994,150.8090608429,13277.1710874658,25th-CBMT-BPRK
25th-CBMT-BPRK,1,339,20200814328,DTway_ElizabethDrive_b,-33.8809591529,150.79269224129996,14836.753982936001,25th-CBMT-BPRK
